wiki-ref,old_content,old_time,new_content,new_time 
1219884851,"One of his works took the title from the last work of [[Alexander Anderson (mathematician)|Alexander Anderson]], published in 1619 in Paris: ''Alexandri Andersoni Exercitationum Mathematicarum Decas Prima''.<ref>Cajori :[https://www.archive.org/stream/williamoughtredg00cajouoft#page/66/mode/2up/search/Naples William Oughtred, a great seventeenth-century teacher of mathematics]</ref>",2024-04-12T11:07:23Z,"One of his works took the title from the last work of [[Alexander Anderson (mathematician)|Alexander Anderson]], published in 1619 in Paris: ''Alexandri Andersoni Exercitationum Mathematicarum Decas Prima''.<ref>Cajori :[https://www.archive.org/stream/williamoughtredg00cajouoft#page/66/mode/2up/search/Naples William Oughtred, a great seventeenth-century teacher of mathematics]</ref> This work shows that Glorioso wrote his [[Algebra|algebrical]] calculations in a language inherited from the algebra of Viète.<ref>Joseph Frederick Scott : [https://books.google.com/books?id=XX9PKytw8g8C&q=Cataldus+%22Vieta%22Themathematical&pg=PA148 work of John Wallis, D.D., F.R.S., (1616-1703) ]</ref> It's one of the first work to use the notation <math>Aqqc</math> for the equivalent of the current <math>A^{8}</math>.",2024-04-20T12:51:23Z
1223008503,The station was refurbished in 2006.<ref>{{cite web |url=http://www.lurs.org.uk/documents/pdf%2007/july/STATION%20REFURBISHMENT%20SUMMARY%20JULY.pdf |title=Station Refurbishment Summary |website=London Underground Railway Society |date=July 2007 |access-date=29 March 2015 |archive-url=https://web.archive.org/web/20130719140425/http://lurs.org.uk/documents/pdf%2007/july/STATION%20REFURBISHMENT%20SUMMARY%20JULY.pdf |archive-date=19 July 2013}}</ref>,2024-03-27T20:07:24Z,,2024-05-09T08:59:13Z
1224321218,"India announced its captain on 14 February 2024 and their squad on 30 April 2024.<ref name=""IND"">{{cite web|url=https://www.bcci.tv/bccilink/articles/v1TOmATw |title=India’s squad for ICC Men’s T20 World Cup 2024 announced |access-date=30 April 2024 |work=[[Board of Control for Cricket in India]] |date=30 April 2024}}</ref>",2024-05-17T11:52:06Z,"India announced their squad on 30 April 2024.<ref name=""IND"">{{cite web|url=https://www.bcci.tv/bccilink/articles/v1TOmATw |title=India’s squad for ICC Men’s T20 World Cup 2024 announced |access-date=30 April 2024 |work=[[Board of Control for Cricket in India]] |date=30 April 2024}}</ref>",2024-05-17T17:33:13Z
1224496815,"<math>\frac{\partial |k(R_k,\omega)|}{\partial |R_k|} = \frac{2R^2_k(1-\omega^2)}{(1-R^2_k)(R^2_k-\omega^2)}|K(j\omega)| </math> ",2024-05-18T19:32:38Z,"<math>\frac{\partial |K(R_k,j\omega)|}{\partial |R_k|} = \frac{2R^2_k(1-\omega^2)}{(1-R^2_k)(R^2_k-\omega^2)}|K(j\omega)| </math>",2024-05-18T19:38:32Z
1224498144,url=https://https://www.brightonandhovealbion.com/news/4019405/de-zerbi-to-leave-albion-after-manchester-united-match | title= https://www.brightonandhovealbion.com/news/4019405/de-zerbi-to-leave-albion-after-manchester-united-match }}</ref>,2024-05-18T19:44:59Z,url=https://https://www.brightonandhovealbion.com/news/4019405/de-zerbi-to-leave-albion-after-manchester-united-match | title= https://www.brightonandhovealbion.com/news/4019405/de-zerbi-to-leave-albion-after-manchester-united-match,2024-05-18T19:45:43Z
1224497918,"** The practice has been to use SI units in general, but switch to astronomical conventions where preferred by the astronomical community. I believe this practice is discussed in the MoS. [[User:Praemonitus|Praemonitus]] ([[User talk:Praemonitus|talk]]) 19:35, 18 May 2024 (UTC)",2024-05-18T19:43:27Z,"** Per [[MOS:UNITS]], the practice has been to use SI units in general, but switch to astronomical conventions where customary for the astronomical community. [[User:Praemonitus|Praemonitus]] ([[User talk:Praemonitus|talk]]) 19:35, 18 May 2024 (UTC)",2024-05-18T19:44:35Z
1224496627,"{{About|a village located in [[Soledar urban hromada]], [[Bakhmut Raion]], [[Donetsk Oblast]]|3=Holubivka (disambiguation)}}",2024-05-14T09:12:29Z,"{{About|a village located in [[Bakhmut Raion]], [[Donetsk Oblast]]|3=Holubivka (disambiguation)}}",2024-05-18T19:37:31Z
1224148821,"| rowspan=""3"" |''N/A''|| align=""center"" |<ref>{{cite web |url=http://www.nba.com/history/finals/19461947.html |title=Warriors Win Inaugural Finals|access-date=May 17, 2008 |publisher=Turner Sports Interactive, Inc |work=NBA.com|archive-url=https://web.archive.org/web/20120222152123/http://www.nba.com/history/finals/19461947.html|archive-date=February 22, 2012|url-status=dead}}</ref>",2024-05-14T15:05:14Z,"| rowspan=""3"" |''n/a''|| align=""center"" |<ref>{{cite web |url=http://www.nba.com/history/finals/19461947.html |title=Warriors Win Inaugural Finals|access-date=May 17, 2008 |publisher=Turner Sports Interactive, Inc |work=NBA.com|archive-url=https://web.archive.org/web/20120222152123/http://www.nba.com/history/finals/19461947.html|archive-date=February 22, 2012|url-status=dead}}</ref>",2024-05-16T14:53:27Z
1224498062,"In 2019, She disclosed on her Instagram page that she tested positive for [[COVID-19]].<ref>{{Cite web|date=2021-01-05|title=Elvina Ibru, Ali Baba Share Experience After Testing Positive To COVID-19|url=https://www.channelstv.com/2021/01/05/elvina-ibru-ali-baba-share-experience-after-testing-positive-to-covid-19/|access-date=2021-03-13|website=[[Channels Television]]}}</ref> ",2024-05-18T08:30:57Z,"She disclosed on her Instagram page that she tested positive for [[COVID-19]].<ref>{{Cite web|date=2021-01-05|title=Elvina Ibru, Ali Baba Share Experience After Testing Positive To COVID-19|url=https://www.channelstv.com/2021/01/05/elvina-ibru-ali-baba-share-experience-after-testing-positive-to-covid-19/|access-date=2021-03-13|website=[[Channels Television]]}}</ref> She was once raped by armed robbers.<ref>{{Cite web |title=I was raped by a robber: Elvina Ibru - P.M. News |url=https://pmnewsnigeria.com/2019/11/26/i-was-raped-by-a-robber-elvina-ibru/ |access-date=2022-07-23 |language=en-US}}</ref>",2024-05-18T19:45:15Z
1224497863,"{{Rail line |previous=[[Derby railway station|Derby]]<br /><small>Line open, station open</small> |next=[[Duffield railway station|Duffield]]<br /><small>Line and station open</small> |route=[[Midland Railway]]<br /><small>[[Main line (railway)|Main line]]</small> |col=MR colour}} ",2022-12-18T22:30:50Z,{{Rail line one to two|previous={{rws|Derby}}<br /><small>Line and station open</small>|col={{MR colour}}|next1={{rws|Duffield}}<br /><small>Line and station open</small>|route1=[[Midland Railway]]<br /><small>[[Midland Main Line|Main line]]|next2={{rws|Little Eaton}}<br /><small>Line and station closed</small>|route2=[[Midland Railway]]<br /><small>[[Midland Railway Ripley Branch|Ripley Branch]]}},2024-05-18T19:44:17Z
1224498160,"| align=""center""|—",2024-05-18T19:42:36Z,| Also has French citizenship.,2024-05-18T19:45:50Z
1224463009,"The film is based on an autobiographical manuscript titled ''Black Magic'' discovered by Pallenbergs children after her death in 2017.<ref name=Bradshaw>{{Cite web |url=https://www.theguardian.com/film/article/2024/may/15/catching-fire-the-story-of-anita-pallenberg-review-rolling-stones-keith-richards |title=Catching Fire: The Story of Anita Pallenberg review – rockn’roll ‘muse’ in the spotlight |date=May 15, 2024 |access-date=2024-05-18 |website=The Guardian |last=Bradshaw |first=Peter}}</ref>",2024-05-18T15:31:10Z,"The film is based on an autobiographical manuscript titled ''Black Magic'' discovered by Pallenbergs children after her death in 2017.<ref name=Bradshaw>{{Cite web |url=https://www.theguardian.com/film/article/2024/may/15/catching-fire-the-story-of-anita-pallenberg-review-rolling-stones-keith-richards |title=Catching Fire: The Story of Anita Pallenberg review – rockn’roll ‘muse’ in the spotlight |date=May 15, 2024 |access-date=2024-05-18 |website=The Guardian |last=Bradshaw |first=Peter}}</ref><ref>{{Cite web |url=https://www.rogerebert.com/reviews/catching-fire-the-story-of-anita-pallenberg-documentary-review-2024 |title=Catching Fire: The Story of Anita Pallenburg |date=May 3, 2024 |access-date=2024-05-18 |website=RogerEbert.com |last=Gates |first=Marya E.}}</ref>",2024-05-18T15:38:11Z
1224495797,===Pilot (199)===,2024-05-18T19:32:34Z,===Pilot (1999)===,2024-05-18T19:32:43Z
1224117872,[[Category:Atari 8-bit family games]],2024-05-06T22:22:39Z,[[Category:Atari 8-bit computer games]],2024-05-16T10:41:14Z
1205190445,* ''[[Little John (film)|Little John]]'' (2001) by Singheetam Srinivas Rao,2024-01-04T19:27:23Z,* ''[[Little John (film)|Little John]]'' (2001) ,2024-02-09T02:44:03Z
1224493544,"Maryam Umar Maigida, (29-year-old) is a visual artist, freelance painter, and art historian. She has a bachelor's degree in fine arts from Ahmadu Bello University. She is also known as the owner of the art cave studio and gallery ""Her studio."" She has participated in a number of exhibitions in Nigeria, the majority of which were in Apex Arts in New York, Obsidian Group Exhibition Black History in London, and World Arts because she paints in a variety of styles, including abstract, near naturalism, and mixed media. With a focus on culturally relevant fabrics, motifs, and materials as a means of preserving culture, and with some of her work advocating for women's rights, children's rights, and preventing child abuse<ref>{{Cite web |last=Nigeria |first=Guardian |date=2023-06-25 |title=Maryam Maigida: The Artist Breaking Stereotypes |url=https://guardian.ng/life/maryam-maigida-the-artist-breaking-stereotypes/ |access-date=2024-05-18 |website=The Guardian Nigeria News - Nigeria and World News |language=en-US}}</ref>",2024-05-18T19:04:35Z,"[[Maryam Umar Maigida]] (29-year-old) is a [[Nigerian]] [[Visual arts|visual artist]], freelance [[painter]], and art historian. And has a bachelor's degree in [[Fine art|fine arts]] from [[Ahmadu Bello University]]. She is also known as the owner of the art cave studio and gallery ""Her studio."" She has participated in a number of [[Exhibition|exhibitions]] in Nigeria, the majority of which were in [[Apexart|Apex Arts]] in New York, Obsidian Group Exhibition Black History in London, and World Arts Dubai UAE, Her paints are seen in variety of styles, including abstract, near naturalism, and mixed media. With a focus on culturally relevant fabrics, motifs, and materials as a means of preserving culture, also, some of her work advocating for women's rights, children's rights, and preventing child abuse",2024-05-18T19:21:09Z
1224498139,|{{fbaicon|CYP}} ''[[AC Omonia|Omonia]]'',2024-05-18T19:05:16Z,|{{fbaicon|CYP}} [[AC Omonia|Omonia]],2024-05-18T19:45:44Z
1224497924,| subjects = [[Democratization]],2024-02-08T00:50:54Z,"| subjects = [[Democratization]], [[Chaos theory]], [[American Politics]]",2024-05-18T19:44:35Z
1224497497,"*{{ill|Levi Rumbewas|id}}, Indonesian bodybuilder, stroke and [[kidney stone disease]].<ref>[https://www.beritasatu.com/sport/2817471/legenda-binaraga-levi-rumbewas-meninggal-dunia-akibat-strok-dan-batu-ginjal/amp Legenda Binaraga Levi Rumbewas Meninggal Dunia Akibat Strok dan Batu Ginjal] {{in lang|id}}</ref>",2024-05-18T19:42:05Z,"*{{ill|Levi Rumbewas|id}}, 75, Indonesian bodybuilder, stroke and [[kidney stone disease]].<ref>[https://www.beritasatu.com/sport/2817471/legenda-binaraga-levi-rumbewas-meninggal-dunia-akibat-strok-dan-batu-ginjal/amp Legenda Binaraga Levi Rumbewas Meninggal Dunia Akibat Strok dan Batu Ginjal] {{in lang|id}}</ref>",2024-05-18T19:42:09Z
1224498065,"'''William Howard Adams''' (1926&nbsp;– July 5, 2023)is an author, curator and lecturer on history and garden design. He is a senior fellow at the [[Dumbarton Oaks|Dumbarton Oaks Research Library]] in Washington, D.C. and a Fellow of the International Center for Jefferson Studies. His house, [[Hazelfield]], in [[Shenandoah Junction, West Virginia]] is listed on the [[National Register of Historic Places]].",2024-05-18T19:44:59Z,"'''William Howard Adams''' (1926&nbsp;– July 5, 2023) is an author, curator and lecturer on history and garden design. He is a senior fellow at the [[Dumbarton Oaks|Dumbarton Oaks Research Library]] in Washington, D.C. and a Fellow of the International Center for Jefferson Studies. His house, [[Hazelfield]], in [[Shenandoah Junction, West Virginia]] is listed on the [[National Register of Historic Places]].",2024-05-18T19:45:16Z
1224496578,"The tornado then rapidly intensified to high-end EF3 strength as it moved into [[Sulphur, Oklahoma|Sulphur]]. The downtown area was devastated, with many homes, businesses, and historic brick buildings heavily damaged or destroyed, including some that collapsed.<ref>{{Cite web |title=Daylight Reveals Devastation in Sulphur, Oklahoma - Videos from The Weather Channel |url=https://weather.com/storms/severe/video/daylight-reveals-devastation-in-sulphur-oklahoma |access-date=2024-04-28 |website=The Weather Channel |language=en-US}}</ref> Multiple people were injured in residential areas of Sulphur, including two injuries near a laundromat which was destroyed. [[The Artesian Hotel]] had its roof damaged and interior wall collapsed, although nobody was injured.<ref name=""Kliewer 2024"">{{Cite web |last=Kliewer |first=Addison |date=2024-04-28 |title=Officials say search-and-rescue mission underway in Sulphur after tornado |url=https://www.koco.com/article/sulphur-oklahoma-tornado-damage-news-conference/60628671 |access-date=2024-04-28 |website=KOCO |language=en}}</ref> and the Chickasaw Visitor Center and the Mary Parker Memorial Library were both heavily damaged.<ref>{{Cite web |title=At least 4 killed in Oklahoma tornado outbreak, as threat of severe storms continues from Missouri to Texas |url=https://www.kake.com/story/50724190/at-least-4-killed-in-oklahoma-tornado-outbreak-as-threat-of-severe-storms-continues-from-missouri-to-texas |access-date=2024-04-30 |website=www.kake.com |language=en}}</ref><ref>{{Cite web |last=Reports |first=Staff |date=2024-04-28 |title=Chickasaw recreation area closed due to weather |url=https://www.theadanews.com/news/local_news/chickasaw-recreation-area-closed-due-to-weather/article_17cd947e-0567-11ef-9407-2bd496148d3a.html |access-date=2024-04-30 |website=The Ada News |language=en}}</ref> The Raina's Sports Bar was destroyed,<ref name=""2024 Tornado Outbreak and Flash Flooding Event"">{{Cite web |last=US Department of Commerce |first=NOAA |title=The April 27-28, 2024 Tornado Outbreak and Flash Flooding Event |url=https://www.weather.gov/oun/events-20240427 |access-date=2024-05-02 |website=www.weather.gov |language=EN-US}}</ref> killing one person and injuring other people.<ref>{{Cite web |last=Media |first=Griffin |title=Woman Killed In Sulphur Tornado Identified |url=https://www.news9.com/story/66327925819cc00646ce9fea/woman-killed-in-sulphur-tornado-identified |access-date=2024-05-02 |website=www.news9.com |language=en}}</ref><ref>{{Cite web |last=Montgomery |first=Shelby |date=2024-04-29 |title=Crews continue to clean up after deadly tornado hits Sulphur |url=https://www.koco.com/article/sulphur-oklahoma-tornado-rating-ok-cleanup/60634642 |access-date=2024-04-29 |website=KOCO |language=en}}</ref><ref>{{Cite web |last=<!--staff byline--> |agency=CNN |date=2024-04-30 |title=Woman killed when tornado tears through sports bar, burying patrons in rubble |url=https://www.wafb.com/2024/04/30/woman-killed-when-tornado-tears-through-sports-bar-burying-patrons-rubble/ |access-date=2024-04-30 |website=[[WAFB]] |language=en}}</ref> The nearby Rusty Nails restaurant was also destroyed along with brick USPS with an unknown number of people being injured.<ref>{{Cite web |date=2024-04-29 |title='It's too good of a town not to rebuild': Sulphur family searches for hope |url=https://kfor.com/news/local/its-too-good-of-a-town-not-to-rebuild-sulphur-family-searches-for-hope/ |access-date=2024-04-30 |website=KFOR.com Oklahoma City |language=en-US}}</ref> The Rock Creek Apartments sustained severe structural damage,<ref>{{Cite web |date=2024-04-29 |title=NEW: Weekend tornado outbreak impact report |url=https://kfor.com/news/update-ok-dept-emergency-mgmt-latest-storm-impact/ |access-date=2024-04-30 |website=KFOR.com Oklahoma City |language=en-US}}</ref> and a 5 AM Donuts store was heavily damaged.<ref>{{Cite web |last=Oklahoma |first=Associated Press and CNHI News |date=2024-04-29 |title=UPDATED: 4 die as tornadoes leave destruction across Oklahoma |url=https://www.enidnews.com/news/state/updated-4-die-as-tornadoes-leave-destruction-across-oklahoma/article_b03b2b1a-05a6-11ef-9ac3-e72f11d8957d.html |access-date=2024-04-30 |website=Enidnews.com |language=en}}</ref> As the Chickasaw Nation Senior Center and multiple other buildings were damaged, a car was thrown onto a roof, and other small structures were damaged.<ref name=""2024 Tornado Outbreak and Flash Flooding Event"" /> The Sulphur High School, which sustained minor structural damage,<ref>{{Cite web |last=Kliewer |first=Addison |date=2024-04-28 |title=Sulphur cancels class after tornado devastates town |url=https://www.koco.com/article/sulphur-oklahoma-tornado-cancels-class-damage-schools/60630014 |access-date=2024-05-01 |website=KOCO |language=en}}</ref> and Sulphur Public School's bus fleet, which was destroyed.<ref>{{Cite web |date=2024-04-29 |title=Sulphur Public Schools' bus fleet destroyed by tornado, district working to get students back to class |url=https://www.kgou.org/education/2024-04-29/sulphur-public-schools-bus-fleet-destroyed-by-tornado-district-working-to-get-students-back-to-class |access-date=2024-05-01 |website=KGOU |language=en}}</ref>In total, damage costs have been estimated to be in the range of $5-$10 million.<ref>{{Cite web |last=May |first=Payton |date=2024-04-29 |title=Sulphur native's fortitude shines in the wake of devastating Oklahoma tornado |url=https://okcfox.com/news/local/sulphur-natives-fortitude-shines-in-the-wake-of-devastating-oklahoma-tornado-okcwx-okwx-holdenville-storm-weather-severe-raina |access-date=2024-05-01 |website=KOKH |language=en}}</ref><ref>{{Cite web |last=Speck |first=Emilee |date=2024-04-29 |title=EF-4, EF-3 tornadoes lay ruin to Oklahoma communities during deadly tornado outbreak |url=https://www.foxweather.com/extreme-weather/deadly-oklahoma-tornado-outbreak-april-2024 |access-date=2024-05-01 |website=FOX Weather |language=en-US}}</ref>",2024-05-18T19:35:33Z,"The tornado then rapidly intensified to high-end EF3 strength as it moved into [[Sulphur, Oklahoma|Sulphur]]. The downtown area was devastated, with many homes, businesses, and historic brick buildings heavily damaged or destroyed, including some that collapsed.<ref>{{Cite web |title=Daylight Reveals Devastation in Sulphur, Oklahoma - Videos from The Weather Channel |url=https://weather.com/storms/severe/video/daylight-reveals-devastation-in-sulphur-oklahoma |access-date=2024-04-28 |website=The Weather Channel |language=en-US}}</ref> Multiple people were injured in residential areas of Sulphur, including two injuries near a laundromat which was destroyed. [[The Artesian Hotel]] had its roof damaged and interior wall collapsed, although nobody was injured.<ref name=""Kliewer 2024"">{{Cite web |last=Kliewer |first=Addison |date=2024-04-28 |title=Officials say search-and-rescue mission underway in Sulphur after tornado |url=https://www.koco.com/article/sulphur-oklahoma-tornado-damage-news-conference/60628671 |access-date=2024-04-28 |website=KOCO |language=en}}</ref> and the Chickasaw Visitor Center and the Mary Parker Memorial Library were both heavily damaged.<ref>{{Cite web |title=At least 4 killed in Oklahoma tornado outbreak, as threat of severe storms continues from Missouri to Texas |url=https://www.kake.com/story/50724190/at-least-4-killed-in-oklahoma-tornado-outbreak-as-threat-of-severe-storms-continues-from-missouri-to-texas |access-date=2024-04-30 |website=www.kake.com |language=en}}</ref><ref>{{Cite web |last=Reports |first=Staff |date=2024-04-28 |title=Chickasaw recreation area closed due to weather |url=https://www.theadanews.com/news/local_news/chickasaw-recreation-area-closed-due-to-weather/article_17cd947e-0567-11ef-9407-2bd496148d3a.html |access-date=2024-04-30 |website=The Ada News |language=en}}</ref> The Raina's Sports Bar was destroyed,<ref name=""2024 Tornado Outbreak and Flash Flooding Event"">{{Cite web |last=US Department of Commerce |first=NOAA |title=The April 27-28, 2024 Tornado Outbreak and Flash Flooding Event |url=https://www.weather.gov/oun/events-20240427 |access-date=2024-05-02 |website=www.weather.gov |language=EN-US}}</ref> killing one person and injuring other people.<ref>{{Cite web |last=Media |first=Griffin |title=Woman Killed In Sulphur Tornado Identified |url=https://www.news9.com/story/66327925819cc00646ce9fea/woman-killed-in-sulphur-tornado-identified |access-date=2024-05-02 |website=www.news9.com |language=en}}</ref><ref>{{Cite web |last=Montgomery |first=Shelby |date=2024-04-29 |title=Crews continue to clean up after deadly tornado hits Sulphur |url=https://www.koco.com/article/sulphur-oklahoma-tornado-rating-ok-cleanup/60634642 |access-date=2024-04-29 |website=KOCO |language=en}}</ref><ref>{{Cite web |last=<!--staff byline--> |agency=CNN |date=2024-04-30 |title=Woman killed when tornado tears through sports bar, burying patrons in rubble |url=https://www.wafb.com/2024/04/30/woman-killed-when-tornado-tears-through-sports-bar-burying-patrons-rubble/ |access-date=2024-04-30 |website=[[WAFB]] |language=en}}</ref> The nearby Rusty Nails restaurant was also destroyed along with brick USPS with an unknown number of people being injured.<ref>{{Cite web |date=2024-04-29 |title='It's too good of a town not to rebuild': Sulphur family searches for hope |url=https://kfor.com/news/local/its-too-good-of-a-town-not-to-rebuild-sulphur-family-searches-for-hope/ |access-date=2024-04-30 |website=KFOR.com Oklahoma City |language=en-US}}</ref> The Rock Creek Apartments sustained severe structural damage,<ref>{{Cite web |date=2024-04-29 |title=NEW: Weekend tornado outbreak impact report |url=https://kfor.com/news/update-ok-dept-emergency-mgmt-latest-storm-impact/ |access-date=2024-04-30 |website=KFOR.com Oklahoma City |language=en-US}}</ref> and a 5 AM Donuts store was heavily damaged.<ref>{{Cite web |last=Oklahoma |first=Associated Press and CNHI News |date=2024-04-29 |title=UPDATED: 4 die as tornadoes leave destruction across Oklahoma |url=https://www.enidnews.com/news/state/updated-4-die-as-tornadoes-leave-destruction-across-oklahoma/article_b03b2b1a-05a6-11ef-9ac3-e72f11d8957d.html |access-date=2024-04-30 |website=Enidnews.com |language=en}}</ref> As the Chickasaw Nation Senior Center and multiple other buildings were damaged, a car was thrown onto a roof, and other small structures were damaged.<ref name=""2024 Tornado Outbreak and Flash Flooding Event"" /> The Sulphur High School, which sustained minor structural damage,<ref>{{Cite web |last=Kliewer |first=Addison |date=2024-04-28 |title=Sulphur cancels class after tornado devastates town |url=https://www.koco.com/article/sulphur-oklahoma-tornado-cancels-class-damage-schools/60630014 |access-date=2024-05-01 |website=KOCO |language=en}}</ref> and Sulphur Public School's bus fleet, which was destroyed.<ref>{{Cite web |date=2024-04-29 |title=Sulphur Public Schools' bus fleet destroyed by tornado, district working to get students back to class |url=https://www.kgou.org/education/2024-04-29/sulphur-public-schools-bus-fleet-destroyed-by-tornado-district-working-to-get-students-back-to-class |access-date=2024-05-01 |website=KGOU |language=en}}</ref> As the tornado exited downtown Sulphur, it impacted East June Avenue and Hickory Street, destroying multiple houses.<ref>{{Cite web |last=PoncaCityNow.com |title=HEAVY DAMAGE, AT LEAST 20 INJURED IN SULPHUR AFTER TORNADO |url=https://www.poncacitynow.com/heavy-damage-at-least-20-injured-in-sulphur-after-tornado/ |access-date=2024-04-28 |website=PoncaCityNow.com |language=en-US}}</ref> After passing Tull Crest Lake, the tornado impacted Ball Park Road, tossing cars and causing more damage. One or more people were injured here. In total, damage costs in Sulphur have been estimated to be in the range of $5-$10 million.<ref>{{Cite web |last=May |first=Payton |date=2024-04-29 |title=Sulphur native's fortitude shines in the wake of devastating Oklahoma tornado |url=https://okcfox.com/news/local/sulphur-natives-fortitude-shines-in-the-wake-of-devastating-oklahoma-tornado-okcwx-okwx-holdenville-storm-weather-severe-raina |access-date=2024-05-01 |website=KOKH |language=en}}</ref><ref>{{Cite web |last=Speck |first=Emilee |date=2024-04-29 |title=EF-4, EF-3 tornadoes lay ruin to Oklahoma communities during deadly tornado outbreak |url=https://www.foxweather.com/extreme-weather/deadly-oklahoma-tornado-outbreak-april-2024 |access-date=2024-05-01 |website=FOX Weather |language=en-US}}</ref>",2024-05-18T19:37:15Z
